,id,a,R_high,freq,frame,rotation
5242,M87_SANE_a=0.50_inc=163_Rhigh=040_freq=345_fr091,0.5,40,345,91,0
5243,M87_SANE_a=0.50_inc=163_Rhigh=040_freq=345_fr092,0.5,40,345,92,0
5244,M87_SANE_a=0.50_inc=163_Rhigh=040_freq=345_fr093,0.5,40,345,93,0
5245,M87_SANE_a=0.50_inc=163_Rhigh=040_freq=345_fr094,0.5,40,345,94,0
5246,M87_SANE_a=0.50_inc=163_Rhigh=040_freq=345_fr095,0.5,40,345,95,0
5247,M87_SANE_a=0.50_inc=163_Rhigh=040_freq=345_fr096,0.5,40,345,96,0
5248,M87_SANE_a=0.50_inc=163_Rhigh=040_freq=345_fr097,0.5,40,345,97,0
5249,M87_SANE_a=0.50_inc=163_Rhigh=040_freq=345_fr098,0.5,40,345,98,0
5250,M87_SANE_a=0.50_inc=163_Rhigh=040_freq=345_fr099,0.5,40,345,99,0
5251,M87_SANE_a=0.50_inc=163_Rhigh=040_freq=345_fr100,0.5,40,345,100,0
5252,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr000,0.5,80,230,0,0
5253,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr001,0.5,80,230,1,0
5254,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr002,0.5,80,230,2,0
5255,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr003,0.5,80,230,3,0
5256,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr004,0.5,80,230,4,0
5257,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr005,0.5,80,230,5,0
5258,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr006,0.5,80,230,6,0
5259,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr007,0.5,80,230,7,0
5260,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr008,0.5,80,230,8,0
5261,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr009,0.5,80,230,9,0
5262,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr010,0.5,80,230,10,0
5263,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr011,0.5,80,230,11,0
5264,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr012,0.5,80,230,12,0
5265,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr013,0.5,80,230,13,0
5266,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr014,0.5,80,230,14,0
5267,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr015,0.5,80,230,15,0
5268,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr016,0.5,80,230,16,0
5269,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr017,0.5,80,230,17,0
5270,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr018,0.5,80,230,18,0
5271,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr019,0.5,80,230,19,0
5272,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr020,0.5,80,230,20,0
5273,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr021,0.5,80,230,21,0
5274,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr022,0.5,80,230,22,0
5275,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr023,0.5,80,230,23,0
5276,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr024,0.5,80,230,24,0
5277,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr025,0.5,80,230,25,0
5278,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr026,0.5,80,230,26,0
5279,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr027,0.5,80,230,27,0
5280,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr028,0.5,80,230,28,0
5281,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr029,0.5,80,230,29,0
5282,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr030,0.5,80,230,30,0
5283,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr031,0.5,80,230,31,0
5284,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr032,0.5,80,230,32,0
5285,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr033,0.5,80,230,33,0
5286,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr034,0.5,80,230,34,0
5287,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr035,0.5,80,230,35,0
5288,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr036,0.5,80,230,36,0
5289,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr037,0.5,80,230,37,0
5290,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr038,0.5,80,230,38,0
5291,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr039,0.5,80,230,39,0
5292,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr040,0.5,80,230,40,0
5293,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr041,0.5,80,230,41,0
5294,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr042,0.5,80,230,42,0
5295,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr043,0.5,80,230,43,0
5296,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr044,0.5,80,230,44,0
5297,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr045,0.5,80,230,45,0
5298,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr046,0.5,80,230,46,0
5299,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr047,0.5,80,230,47,0
5300,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr048,0.5,80,230,48,0
5301,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr049,0.5,80,230,49,0
5302,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr050,0.5,80,230,50,0
5303,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr051,0.5,80,230,51,0
5304,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr052,0.5,80,230,52,0
5305,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr053,0.5,80,230,53,0
5306,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr054,0.5,80,230,54,0
5307,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr055,0.5,80,230,55,0
5308,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr056,0.5,80,230,56,0
5309,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr057,0.5,80,230,57,0
5310,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr058,0.5,80,230,58,0
5311,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr059,0.5,80,230,59,0
5312,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr060,0.5,80,230,60,0
5313,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr061,0.5,80,230,61,0
5314,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr062,0.5,80,230,62,0
5315,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr063,0.5,80,230,63,0
5316,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr064,0.5,80,230,64,0
5317,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr065,0.5,80,230,65,0
5318,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr066,0.5,80,230,66,0
5319,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr067,0.5,80,230,67,0
5320,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr068,0.5,80,230,68,0
5321,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr069,0.5,80,230,69,0
5322,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr070,0.5,80,230,70,0
5323,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr071,0.5,80,230,71,0
5324,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr072,0.5,80,230,72,0
5325,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr073,0.5,80,230,73,0
5326,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr074,0.5,80,230,74,0
5327,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr075,0.5,80,230,75,0
5328,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr076,0.5,80,230,76,0
5329,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr077,0.5,80,230,77,0
5330,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr078,0.5,80,230,78,0
5331,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr079,0.5,80,230,79,0
5332,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr080,0.5,80,230,80,0
5333,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr081,0.5,80,230,81,0
5334,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr082,0.5,80,230,82,0
5335,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr083,0.5,80,230,83,0
5336,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr084,0.5,80,230,84,0
5337,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr085,0.5,80,230,85,0
5338,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr086,0.5,80,230,86,0
5339,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr087,0.5,80,230,87,0
5340,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr088,0.5,80,230,88,0
5341,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr089,0.5,80,230,89,0
5342,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr090,0.5,80,230,90,0
5343,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr091,0.5,80,230,91,0
5344,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr092,0.5,80,230,92,0
5345,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr093,0.5,80,230,93,0
5346,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr094,0.5,80,230,94,0
5347,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr095,0.5,80,230,95,0
5348,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr096,0.5,80,230,96,0
5349,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr097,0.5,80,230,97,0
5350,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr098,0.5,80,230,98,0
5351,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr099,0.5,80,230,99,0
5352,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=230_fr100,0.5,80,230,100,0
5353,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr000,0.5,80,345,0,0
5354,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr001,0.5,80,345,1,0
5355,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr002,0.5,80,345,2,0
5356,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr003,0.5,80,345,3,0
5357,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr004,0.5,80,345,4,0
5358,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr005,0.5,80,345,5,0
5359,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr006,0.5,80,345,6,0
5360,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr007,0.5,80,345,7,0
5361,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr008,0.5,80,345,8,0
5362,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr009,0.5,80,345,9,0
5363,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr010,0.5,80,345,10,0
5364,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr011,0.5,80,345,11,0
5365,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr012,0.5,80,345,12,0
5366,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr013,0.5,80,345,13,0
5367,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr014,0.5,80,345,14,0
5368,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr015,0.5,80,345,15,0
5369,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr016,0.5,80,345,16,0
5370,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr017,0.5,80,345,17,0
5371,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr018,0.5,80,345,18,0
5372,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr019,0.5,80,345,19,0
5373,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr020,0.5,80,345,20,0
5374,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr021,0.5,80,345,21,0
5375,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr022,0.5,80,345,22,0
5376,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr023,0.5,80,345,23,0
5377,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr024,0.5,80,345,24,0
5378,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr025,0.5,80,345,25,0
5379,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr026,0.5,80,345,26,0
5380,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr027,0.5,80,345,27,0
5381,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr028,0.5,80,345,28,0
5382,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr029,0.5,80,345,29,0
5383,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr030,0.5,80,345,30,0
5384,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr031,0.5,80,345,31,0
5385,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr032,0.5,80,345,32,0
5386,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr033,0.5,80,345,33,0
5387,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr034,0.5,80,345,34,0
5388,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr035,0.5,80,345,35,0
5389,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr036,0.5,80,345,36,0
5390,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr037,0.5,80,345,37,0
5391,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr038,0.5,80,345,38,0
5392,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr039,0.5,80,345,39,0
5393,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr040,0.5,80,345,40,0
5394,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr041,0.5,80,345,41,0
5395,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr042,0.5,80,345,42,0
5396,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr043,0.5,80,345,43,0
5397,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr044,0.5,80,345,44,0
5398,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr045,0.5,80,345,45,0
5399,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr046,0.5,80,345,46,0
5400,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr047,0.5,80,345,47,0
5401,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr048,0.5,80,345,48,0
5402,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr049,0.5,80,345,49,0
5403,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr050,0.5,80,345,50,0
5404,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr051,0.5,80,345,51,0
5405,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr052,0.5,80,345,52,0
5406,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr053,0.5,80,345,53,0
5407,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr054,0.5,80,345,54,0
5408,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr055,0.5,80,345,55,0
5409,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr056,0.5,80,345,56,0
5410,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr057,0.5,80,345,57,0
5411,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr058,0.5,80,345,58,0
5412,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr059,0.5,80,345,59,0
5413,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr060,0.5,80,345,60,0
5414,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr061,0.5,80,345,61,0
5415,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr062,0.5,80,345,62,0
5416,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr063,0.5,80,345,63,0
5417,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr064,0.5,80,345,64,0
5418,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr065,0.5,80,345,65,0
5419,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr066,0.5,80,345,66,0
5420,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr067,0.5,80,345,67,0
5421,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr068,0.5,80,345,68,0
5422,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr069,0.5,80,345,69,0
5423,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr070,0.5,80,345,70,0
5424,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr071,0.5,80,345,71,0
5425,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr072,0.5,80,345,72,0
5426,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr073,0.5,80,345,73,0
5427,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr074,0.5,80,345,74,0
5428,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr075,0.5,80,345,75,0
5429,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr076,0.5,80,345,76,0
5430,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr077,0.5,80,345,77,0
5431,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr078,0.5,80,345,78,0
5432,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr079,0.5,80,345,79,0
5433,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr080,0.5,80,345,80,0
5434,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr081,0.5,80,345,81,0
5435,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr082,0.5,80,345,82,0
5436,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr083,0.5,80,345,83,0
5437,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr084,0.5,80,345,84,0
5438,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr085,0.5,80,345,85,0
5439,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr086,0.5,80,345,86,0
5440,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr087,0.5,80,345,87,0
5441,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr088,0.5,80,345,88,0
5442,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr089,0.5,80,345,89,0
5443,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr090,0.5,80,345,90,0
5444,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr091,0.5,80,345,91,0
5445,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr092,0.5,80,345,92,0
5446,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr093,0.5,80,345,93,0
5447,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr094,0.5,80,345,94,0
5448,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr095,0.5,80,345,95,0
5449,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr096,0.5,80,345,96,0
5450,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr097,0.5,80,345,97,0
5451,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr098,0.5,80,345,98,0
5452,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr099,0.5,80,345,99,0
5453,M87_SANE_a=0.50_inc=163_Rhigh=080_freq=345_fr100,0.5,80,345,100,0
5454,M87_SANE_a=0.50_inc=163_Rhigh=160_freq=230_fr000,0.5,160,230,0,0
5455,M87_SANE_a=0.50_inc=163_Rhigh=160_freq=230_fr001,0.5,160,230,1,0
5456,M87_SANE_a=0.50_inc=163_Rhigh=160_freq=230_fr002,0.5,160,230,2,0
5457,M87_SANE_a=0.50_inc=163_Rhigh=160_freq=230_fr003,0.5,160,230,3,0
5458,M87_SANE_a=0.50_inc=163_Rhigh=160_freq=230_fr004,0.5,160,230,4,0
5459,M87_SANE_a=0.50_inc=163_Rhigh=160_freq=230_fr005,0.5,160,230,5,0
5460,M87_SANE_a=0.50_inc=163_Rhigh=160_freq=230_fr006,0.5,160,230,6,0
5461,M87_SANE_a=0.50_inc=163_Rhigh=160_freq=230_fr007,0.5,160,230,7,0
5462,M87_SANE_a=0.50_inc=163_Rhigh=160_freq=230_fr008,0.5,160,230,8,0
5463,M87_SANE_a=0.50_inc=163_Rhigh=160_freq=230_fr009,0.5,160,230,9,0
5464,M87_SANE_a=0.50_inc=163_Rhigh=160_freq=230_fr010,0.5,160,230,10,0
5465,M87_SANE_a=0.50_inc=163_Rhigh=160_freq=230_fr011,0.5,160,230,11,0
5466,M87_SANE_a=0.50_inc=163_Rhigh=160_freq=230_fr012,0.5,160,230,12,0
5467,M87_SANE_a=0.50_inc=163_Rhigh=160_freq=230_fr013,0.5,160,230,13,0
5468,M87_SANE_a=0.50_inc=163_Rhigh=160_freq=230_fr014,0.5,160,230,14,0
5469,M87_SANE_a=0.50_inc=163_Rhigh=160_freq=230_fr015,0.5,160,230,15,0
5470,M87_SANE_a=0.50_inc=163_Rhigh=160_freq=230_fr016,0.5,160,230,16,0
5471,M87_SANE_a=0.50_inc=163_Rhigh=160_freq=230_fr017,0.5,160,230,17,0
5472,M87_SANE_a=0.50_inc=163_Rhigh=160_freq=230_fr018,0.5,160,230,18,0
5473,M87_SANE_a=0.50_inc=163_Rhigh=160_freq=230_fr019,0.5,160,230,19,0
5474,M87_SANE_a=0.50_inc=163_Rhigh=160_freq=230_fr020,0.5,160,230,20,0
5475,M87_SANE_a=0.50_inc=163_Rhigh=160_freq=230_fr021,0.5,160,230,21,0
5476,M87_SANE_a=0.50_inc=163_Rhigh=160_freq=230_fr022,0.5,160,230,22,0
5477,M87_SANE_a=0.50_inc=163_Rhigh=160_freq=230_fr023,0.5,160,230,23,0
5478,M87_SANE_a=0.50_inc=163_Rhigh=160_freq=230_fr024,0.5,160,230,24,0
5479,M87_SANE_a=0.50_inc=163_Rhigh=160_freq=230_fr025,0.5,160,230,25,0
5480,M87_SANE_a=0.50_inc=163_Rhigh=160_freq=230_fr026,0.5,160,230,26,0
5481,M87_SANE_a=0.50_inc=163_Rhigh=160_freq=230_fr027,0.5,160,230,27,0
5482,M87_SANE_a=0.50_inc=163_Rhigh=160_freq=230_fr028,0.5,160,230,28,0
5483,M87_SANE_a=0.50_inc=163_Rhigh=160_freq=230_fr029,0.5,160,230,29,0
5484,M87_SANE_a=0.50_inc=163_Rhigh=160_freq=230_fr030,0.5,160,230,30,0
5485,M87_SANE_a=0.50_inc=163_Rhigh=160_freq=230_fr031,0.5,160,230,31,0
5486,M87_SANE_a=0.50_inc=163_Rhigh=160_freq=230_fr032,0.5,160,230,32,0
5487,M87_SANE_a=0.50_inc=163_Rhigh=160_freq=230_fr033,0.5,160,230,33,0
5488,M87_SANE_a=0.50_inc=163_Rhigh=160_freq=230_fr034,0.5,160,230,34,0
5489,M87_SANE_a=0.50_inc=163_Rhigh=160_freq=230_fr035,0.5,160,230,35,0
5490,M87_SANE_a=0.50_inc=163_Rhigh=160_freq=230_fr036,0.5,160,230,36,0
5491,M87_SANE_a=0.50_inc=163_Rhigh=160_freq=230_fr037,0.5,160,230,37,0
5492,M87_SANE_a=0.50_inc=163_Rhigh=160_freq=230_fr038,0.5,160,230,38,0
5493,M87_SANE_a=0.50_inc=163_Rhigh=160_freq=230_fr039,0.5,160,230,39,0
5494,M87_SANE_a=0.50_inc=163_Rhigh=160_freq=230_fr040,0.5,160,230,40,0
5495,M87_SANE_a=0.50_inc=163_Rhigh=160_freq=230_fr041,0.5,160,230,41,0
5496,M87_SANE_a=0.50_inc=163_Rhigh=160_freq=230_fr042,0.5,160,230,42,0
5497,M87_SANE_a=0.50_inc=163_Rhigh=160_freq=230_fr043,0.5,160,230,43,0
5498,M87_SANE_a=0.50_inc=163_Rhigh=160_freq=230_fr044,0.5,160,230,44,0
5499,M87_SANE_a=0.50_inc=163_Rhigh=160_freq=230_fr045,0.5,160,230,45,0
5500,M87_SANE_a=0.50_inc=163_Rhigh=160_freq=230_fr046,0.5,160,230,46,0
5501,M87_SANE_a=0.50_inc=163_Rhigh=160_freq=230_fr047,0.5,160,230,47,0
5502,M87_SANE_a=0.50_inc=163_Rhigh=160_freq=230_fr048,0.5,160,230,48,0
5503,M87_SANE_a=0.50_inc=163_Rhigh=160_freq=230_fr049,0.5,160,230,49,0
5504,M87_SANE_a=0.50_inc=163_Rhigh=160_freq=230_fr050,0.5,160,230,50,0
5505,M87_SANE_a=0.50_inc=163_Rhigh=160_freq=230_fr051,0.5,160,230,51,0
5506,M87_SANE_a=0.50_inc=163_Rhigh=160_freq=230_fr052,0.5,160,230,52,0
5507,M87_SANE_a=0.50_inc=163_Rhigh=160_freq=230_fr053,0.5,160,230,53,0
5508,M87_SANE_a=0.50_inc=163_Rhigh=160_freq=230_fr054,0.5,160,230,54,0
5509,M87_SANE_a=0.50_inc=163_Rhigh=160_freq=230_fr055,0.5,160,230,55,0
5510,M87_SANE_a=0.50_inc=163_Rhigh=160_freq=230_fr056,0.5,160,230,56,0
5511,M87_SANE_a=0.50_inc=163_Rhigh=160_freq=230_fr057,0.5,160,230,57,0
5512,M87_SANE_a=0.50_inc=163_Rhigh=160_freq=230_fr058,0.5,160,230,58,0
5513,M87_SANE_a=0.50_inc=163_Rhigh=160_freq=230_fr059,0.5,160,230,59,0
5514,M87_SANE_a=0.50_inc=163_Rhigh=160_freq=230_fr060,0.5,160,230,60,0
5515,M87_SANE_a=0.50_inc=163_Rhigh=160_freq=230_fr061,0.5,160,230,61,0
5516,M87_SANE_a=0.50_inc=163_Rhigh=160_freq=230_fr062,0.5,160,230,62,0
5517,M87_SANE_a=0.50_inc=163_Rhigh=160_freq=230_fr063,0.5,160,230,63,0
5518,M87_SANE_a=0.50_inc=163_Rhigh=160_freq=230_fr064,0.5,160,230,64,0
5519,M87_SANE_a=0.50_inc=163_Rhigh=160_freq=230_fr065,0.5,160,230,65,0
5520,M87_SANE_a=0.50_inc=163_Rhigh=160_freq=230_fr066,0.5,160,230,66,0
